#meleeweapons																												
Id		Categories	TechLevel	Price	Weight	InventoryWidthSize	ItemClass	WeaponClass	WeaponSubClass	IsImplicit	RequiredAmmo	OverrideAmmo	DefaultAmmoId	Damage	Firemodes	MagazineCapacity	ReloadDuration	ReloadOneClip	DurabilityLossOnThrow	ThrowRange	MeleeCanAmputate	MaxDurability	MinDurabilityAfterRepair	Unbreakable	RepairCategory			
mercury_pants_1		Mercury	1	100	1.25	1	Leggings	Cloth	Quasi	81	0	false	mercury_cloth	blunt 1 pierce 3 lacer 3 fire 3 cold 3 poison 2 shock 1 beam 3														
mercury_medium_pants_1		Mercury	3	730	3	1	Leggings	MediumArmor	Quasi	104	0	false	mercury_armor	blunt 3 pierce 6 lacer 3 fire 6 cold 2 poison 1 shock 1 beam 6														
mercury_heavy_pants_1		Mercury	5	1400	7.5	1	Leggings	HeavyArmor	Quasi	124	0	false	mercury_armor	blunt 6 pierce 8 lacer 6 fire 8 cold 6 poison 2 shock 1 beam 8														
anc_pants_1		AnCom	1	25	1.25	1	Leggings	Cloth	Default	82	0	false	cloth	blunt 3 pierce 3 lacer 3 fire 3 cold 2 poison 3 shock 1 beam 1														
anc_reinforced_pants_1		AnCom	3	170	1.25	1	Leggings	HardCloth	Default	82	0	false	comp_workwear	blunt 3 pierce 3 lacer 3 fire 3 cold 2 poison 3 shock 1 beam 1														
anc_agent_pants_1		AnCom	4	650	1.25	1	Leggings	LightArmor	Default	84	0	false	kevlar_armor	blunt 3 pierce 3 lacer 3 fire 2 cold 3 poison 3 shock 1 beam 1														
anc_medium_pants_1		AnCom	7	1000	3	1	Leggings	MediumArmor	Default	111	0	false	aram_armor	blunt 6 pierce 6 lacer 3 fire 2 cold 1 poison 6 shock 1 beam 3														
anc_medium_pants_2		AnCom	4	780	7.5	1	Leggings	MediumArmor	Default	124	0	false	chobham_shell	blunt 6 pierce 8 lacer 8 fire 8 cold 6 poison 6 shock 2 beam 1														
sbn_pants_1		SBN	1	40	1.25	1	Leggings	Cloth	Default	81	0	false	cloth	blunt 3 pierce 1 lacer 3 fire 1 cold 2 poison 3 shock 3 beam 3														
sbn_pants_2		SBN	2	190	1.25	1	Leggings	HardCloth	Default	82	0	false	plastic_workwear	blunt 3 pierce 2 lacer 3 fire 1 cold 1 poison 3 shock 3 beam 3														
sbn_light_pants_1		SBN	8	1600	3	1	Leggings	LightArmor	Default	104	0	false	aram_armor	blunt 6 pierce 6 lacer 3 fire 3 cold 2 poison 1 shock 1 beam 6														
sbn_medium_pants_1		SBN	4	800	7.5	1	Leggings	MediumArmor	Default	130	0	false	kevlar_armor	blunt 6 pierce 8 lacer 8 fire 6 cold 8 poison 2 shock 1 beam 6														
sbn_heavy_pants_1		SBN	7	1900	7.5	1	Leggings	HeavyArmor	Default	130	0	false	ceramite_shell	blunt 6 pierce 6 lacer 8 fire 8 cold 6 poison 2 shock 1 beam 8														
rwa_pants_1		RealWare SheduThousand	1	25	1.25	1	Leggings	Cloth	Default	79	0	false	cloth	blunt 3 pierce 2 lacer 3 fire 3 cold 3 poison 1 shock 3 beam 1														
rwa_light_pants_1		RealWare SheduThousand	4	530	3	1	Leggings	LightArmor	Default	104	0	false	kevlar_armor	blunt 6 pierce 6 lacer 3 fire 6 cold 3 poison 3 shock 1 beam 1														
rwa_heavy_pants_1		RealWare SheduThousand	8	2000	7.5	1	Leggings	HeavyArmor	Default	130	0	false	spacesuit	blunt 6 pierce 6 lacer 8 fire 8 cold 6 poison 8 shock 2 beam 1														
rwa_power_pants_1		RealWare SheduThousand	10	3600	7.5	1	Leggings	PowerArmor	Default	130	0	false	chobham_shell	blunt 6 pierce 6 lacer 8 fire 8 cold 6 poison 2 shock 1 beam 8														
ddr_chem_pants_1		DaydreamChems	4	300	3	1	Leggings	Cloth	Default	106	0	false	comp_workwear	blunt 2 pierce 3 lacer 6 fire 1 cold 1 poison 6 shock 6 beam 3														
ddr_reinforced_chem_pants_1		DaydreamChems	5	600	3	1	Leggings	HardCloth	Default	109	0	false	industr_spacesuit	blunt 3 pierce 2 lacer 3 fire 6 cold 1 poison 6 shock 1 beam 6														
ddr_power_pants_1		DaydreamChems	8	2200	7.5	1	Leggings	PowerArmor	Default	124	0	false	chobham_shell	blunt 6 pierce 8 lacer 8 fire 8 cold 6 poison 6 shock 2 beam 1														
sun_power_pants_1		Sunlight	9	2100	7.5	1	Leggings	PowerArmor	Default	130	0	false	ceramite_shell	blunt 6 pierce 6 lacer 8 fire 8 cold 6 poison 2 shock 1 beam 8														
fra_heavy_pants_1		FrancheComte	4	850	7.5	1	Leggings	HeavyArmor	Default	124	0	false	ceramite_shell	blunt 8 pierce 6 lacer 8 fire 6 cold 6 poison 2 shock 8 beam 1														
dil_light_pants_1		Dilthey	6	1600	1.25	1	Leggings	LightArmor	Default	79	0	false	kevlar_armor	blunt 3 pierce 3 lacer 3 fire 2 cold 3 poison 1 shock 3 beam 1														
chu_manager_pants_1		ChurchRevelation	2	150	3	1	Leggings	Cloth	Default	101	0	false	workwear	blunt 6 pierce 3 lacer 6 fire 3 cold 6 poison 1 shock 1 beam 3														
chu_power_pants_1		ChurchRevelation	8	2300	7.5	1	Leggings	PowerArmor	Default	130	0	false	ceramite_shell	blunt 6 pierce 6 lacer 8 fire 8 cold 6 poison 2 shock 1 beam 8														
moon_medium_pants_1		Moon	1	500	7.5	1	Leggings	MediumArmor	Quasi	124	0	false	moon_armor	blunt 8 pierce 8 lacer 6 fire 8 cold 6 poison 2 shock 6 beam 1														
moon_heavy_pants_1		Moon	5	850	7.5	1	Leggings	HeavyArmor	Quasi	130	0	false	moon_armor	blunt 8 pierce 8 lacer 8 fire 6 cold 6 poison 2 shock 6 beam 1														
spider_light_pants_1		Tezctlan XiomaraMasks	1	200	3	1	Leggings	LightArmor	Quasi	110	0	false	spider_armor	blunt 6 pierce 3 lacer 3 fire 2 cold 1 poison 6 shock 1 beam 6														
police_pants_2		Police FrancheComte	1	20	1.25	1	Leggings	HardCloth	Default	83	0	false	armored_workwear	blunt 3 pierce 3 lacer 3 fire 1 cold 3 poison 1 shock 3 beam 2														
common_pants_5		Common Possesed Managment	1	10	0.5	1	Leggings	Cloth	Default	50	0	false	cloth	blunt 1 pierce 1 lacer 1 fire 1 cold 1 poison 1 shock 1 beam 1														
common_hyber_pants_1		Common Possesed	1	10	0.5	1	Leggings	Cloth	Default	50	0	false	sint_cloth	blunt 1 pierce 1 lacer 1 fire 1 cold 1 poison 1 shock 1 beam 1														
common_hyber_pants_2		Common Possesed	1	10	0.5	1	Leggings	Cloth	Default	50	0	false	sint_cloth	blunt 1 pierce 1 lacer 1 fire 1 cold 1 poison 1 shock 1 beam 1														
common_sport_pants_1		Common Possesed	1	10	0.5	1	Leggings	Cloth	Default	50	0	false	cloth	blunt 1 pierce 1 lacer 1 fire 1 cold 1 poison 1 shock 1 beam 1														
common_sport_pants_2		Common Possesed	1	10	0.5	1	Leggings	Cloth	Default	50	0	false	cloth	blunt 1 pierce 1 lacer 1 fire 1 cold 1 poison 1 shock 1 beam 1														
common_reinforced_pants_1		Managment	1	150	0.5	1	Leggings	HardCloth	Default	50	0	false	workwear	blunt 1 pierce 1 lacer 1 fire 1 cold 1 poison 1 shock 1 beam 1														
civ_pants_4		CResistance Miner Worker	3	40	1.25	1	Leggings	Cloth	Default	83	0	false	armored_workwear	blunt 3 pierce 3 lacer 2 fire 3 cold 1 poison 1 shock 3 beam 3														
venusXsi_pants_1		XiomaraMasks	2	350	1.25	1	Leggings	LightArmor	Quasi	76	0	false	venus_cloth	blunt 3 pierce 3 lacer 3 fire 2 cold 3 poison 3 shock 1 beam 1														
ddr_pants		DaydreamChems	1	75	1.25	1	Leggings	Cloth	Default	82	0	false	plastic_workwear	blunt 3 pierce 2 lacer 3 fire 1 cold 1 poison 3 shock 3 beam 3														
#end																												
																												
#boots																												
Id		Categories	TechLevel	Price	Weight	InventoryWidthSize	ItemClass	ArmorClass	ArmorSubClass	MaxDurability	MinDurabilityAfterRepair	Unbreakable	RepairCategory	ResistSheet														
common_sneakers_1		Common Possesed	1	20	0.5	1	Boots	Cloth	Default	50	0	false	cloth	blunt 1 pierce 1 lacer 1 fire 1 cold 1 poison 1 shock 1 beam 1														
common_boots_1		Common Possesed Managment	1	40	0.5	1	Boots	Cloth	Default	50	0	false	cloth	blunt 1 pierce 1 lacer 1 fire 1 cold 1 poison 1 shock 1 beam 1														
common_sneakers_2		Common Possesed	1	20	0.5	1	Boots	Cloth	Default	50	0	false	cloth	blunt 1 pierce 1 lacer 1 fire 1 cold 1 poison 1 shock 1 beam 1														
science_reinforced_boots_1		Science Medical	3	160	1.25	1	Boots	HardCloth	Default	78	0	false	comp_workwear	blunt 3 pierce 2 lacer 1 fire 1 cold 1 poison 3 shock 3 beam 2														
science_chem_boots_1		Science Medical	2	120	3	1	Boots	Cloth	Default	103	0	false	plastic_workwear	blunt 3 pierce 2 lacer 1 fire 1 cold 1 poison 6 shock 6 beam 6														
medical_sneakers_1		Science Medical	1	50	1.25	1	Boots	Cloth	Default	83	0	false	cloth	blunt 1 pierce 1 lacer 3 fire 1 cold 3 poison 3 shock 2 beam 2														
medical_sneakers_2		Science Medical	1	20	1.25	1	Boots	Cloth	Default	76	0	false	cloth	blunt 3 pierce 2 lacer 2 fire 1 cold 3 poison 3 shock 1 beam 1														
medical_medium_boots_1		Medical	4	370	3	1	Boots	MediumArmor	Default	104	0	false	kevlar_armor	blunt 3 pierce 6 lacer 1 fire 1 cold 6 poison 3 shock 1 beam 6														
medical_heavy_boots_1		Medical	6	580	7.5	1	Boots	HeavyArmor	Default	130	0	false	ceramite_shell	blunt 6 pierce 6 lacer 7 fire 7 cold 6 poison 1 shock 1 beam 7														
prison_sneakers_1		Prison UnchainedBelt	1	20	1.25	1	Boots	Cloth	Default	85	0	false	cloth	blunt 3 pierce 2 lacer 3 fire 2 cold 3 poison 1 shock 1 beam 1														
prison_light_boots_1		Prison UnchainedBelt	2	100	1.25	1	Boots	LightArmor	Default	82	0	false	kevlar_armor	blunt 3 pierce 3 lacer 2 fire 2 cold 3 poison 1 shock 1 beam 1														
prison_medium_boots_1		Prison UnchainedBelt	3	320	7.5	1	Boots	MediumArmor	Default	130	0	false	kevlar_armor	blunt 7 pierce 7 lacer 6 fire 6 cold 7 poison 6 shock 1 beam 1														
military_boots_1		Military SheduThousand	1	60	1.25	1	Boots	HardCloth	Default	79	0	false	workwear	blunt 3 pierce 3 lacer 2 fire 1 cold 3 poison 1 shock 1 beam 2														
military_light_boots_1		Police Military SheduThousand	2	200	3	1	Boots	LightArmor	Default	102	0	false	metal_armor	blunt 6 pierce 6 lacer 6 fire 2 cold 3 poison 3 shock 1 beam 1														
military_medium_boots_1		Military RealWare SheduThousand	3	400	7.5	1	Boots	MediumArmor	Default	124	0	false	aram_armor	blunt 7 pierce 6 lacer 7 fire 6 cold 6 poison 1 shock 1 beam 7														
military_heavy_boots_1		Military RealWare DaydreamChems SheduThousand	6	740	7.5	1	Boots	HeavyArmor	Default	130	0	false	aram_armor	blunt 7 pierce 7 lacer 6 fire 6 cold 6 poison 1 shock 1 beam 7														
military_power_boots_1		Sunlight ChurchRevelation Military SheduThousand	9	1400	7.5	1	Boots	PowerArmor	Default	124	0	false	chobham_shell	blunt 6 pierce 7 lacer 7 fire 7 cold 6 poison 6 shock 1 beam 1														
laborer_boots_1		Worker PlanetBridge Grasshopper	1	30	3	1	Boots	Cloth	Default	104	0	false	sint_cloth	blunt 1 pierce 1 lacer 6 fire 6 cold 3 poison 6 shock 1 beam 3														
laborer_warm_boots_1		Worker PlanetBridge Grasshopper	2	150	1.25	1	Boots	HardCloth	Default	82	0	false	sint_cloth	blunt 2 pierce 1 lacer 3 fire 1 cold 3 poison 2 shock 3 beam 1														
laborer_medium_boots_1		Worker PlanetBridge Grasshopper	4	300	3	1	Boots	MediumArmor	Default	111	0	false	spacesuit	blunt 3 pierce 1 lacer 6 fire 6 cold 1 poison 6 shock 3 beam 1														
miner_boots_1		Miner CoreWard	1	40	3	1	Boots	Cloth	Default	104	0	false	plastic_workwear	blunt 1 pierce 1 lacer 3 fire 6 cold 6 poison 6 shock 3 beam 1														
miner_reinforced_boots_1		Miner CoreWard	2	160	1.25	1	Boots	HardCloth	Default	82	0	false	comp_workwear	blunt 3 pierce 2 lacer 2 fire 3 cold 1 poison 3 shock 1 beam 1														
miner_medium_boots_1		Miner CoreWard	5	400	7.5	1	Boots	MediumArmor	Default	130	0	false	industr_spacesuit	blunt 6 pierce 6 lacer 7 fire 7 cold 6 poison 7 shock 1 beam 1														
miner_power_boots_1		Miner CoreWard	7	900	7.5	1	Boots	PowerArmor	Default	130	0	false	industr_spacesuit	blunt 6 pierce 6 lacer 7 fire 7 cold 6 poison 7 shock 1 beam 1														
police_medium_boots_1		Police FrancheComte	3	420	7.5	1	Boots	MediumArmor	Default	130	0	false	aram_armor	blunt 7 pierce 7 lacer 7 fire 6 cold 6 poison 6 shock 1 beam 1														
police_heavy_boots_1		Police FrancheComte	7	1200	7.5	1	Boots	HeavyArmor	Default	124	0	false	ceramite_shell	blunt 7 pierce 6 lacer 7 fire 6 cold 6 poison 1 shock 7 beam 1														
civ_boots_1		Worker Miner CResistance	1	75	1.25	1	Boots	Cloth	Default	80	0	false	cloth	blunt 1 pierce 2 lacer 1 fire 3 cold 3 poison 2 shock 1 beam 3														
civ_boots_2		Worker Miner CResistance	1	75	1.25	1	Boots	HardCloth	Default	80	0	false	armored_workwear	blunt 1 pierce 2 lacer 1 fire 3 cold 2 poison 1 shock 3 beam 3														
civ_medium_boots_1		Worker Miner CResistance	2	310	3	1	Boots	MediumArmor	Default	104	0	false	spacesuit	blunt 3 pierce 1 lacer 1 fire 6 cold 1 poison 6 shock 3 beam 6														
civ_medium_boots_2		CResistance	3	420	3	1	Boots	MediumArmor	Default	104	0	false	aram_armor	blunt 6 pierce 6 lacer 3 fire 3 cold 2 poison 1 shock 1 beam 6														
civ_heavy_boots_1		CResistance	6	1300	7.5	1	Boots	HeavyArmor	Default	124	0	false	chobham_shell	blunt 6 pierce 7 lacer 6 fire 7 cold 6 poison 1 shock 1 beam 7														
pirates_boots_1		Prison UnchainedBelt	1	40	1.25	1	Boots	Cloth	Default	83	0	false	armored_workwear	blunt 1 pierce 2 lacer 1 fire 1 cold 3 poison 3 shock 3 beam 2														
pirates_light_boots_1		UnchainedBelt	2	200	3	1	Boots	LightArmor	Default	102	0	false	metal_armor	blunt 6 pierce 1 lacer 3 fire 1 cold 6 poison 3 shock 1 beam 6														
pirates_medium_boots_1		UnchainedBelt	6	400	7.5	1	Boots	MediumArmor	Default	124	0	false	metal_armor	blunt 7 pierce 6 lacer 7 fire 6 cold 7 poison 6 shock 1 beam 1														
pirates_medium_boots_2		UnchainedBelt	4	240	7.5	1	Boots	MediumArmor	Default	124	0	false	aram_armor	blunt 7 pierce 6 lacer 6 fire 6 cold 7 poison 1 shock 1 beam 7														
posessed_medium_boots_1		Possesed SheduThousand	5	200	7.5	1	Boots	MediumArmor	Quasi	124	0	false	aram_armor	blunt 7 pierce 6 lacer 6 fire 6 cold 7 poison 1 shock 1 beam 7														
venus_boots_1		Tezctlan XiomaraMasks	1	70	1.25	1	Boots	Cloth	Quasi	76	0	false	venus_cloth	blunt 2 pierce 2 lacer 3 fire 1 cold 3 poison 3 shock 1 beam 1														
venusXsi_light_boots_1		XiomaraMasks	2	190	1.25	1	Boots	LightArmor	Quasi	76	0	false	venus_armor	blunt 2 pierce 2 lacer 3 fire 1 cold 3 poison 3 shock 1 beam 1														
venusTez_heavy_boots_1		Tezctlan	3	490	7.5	1	Boots	HeavyArmor	Quasi	124	0	false	venus_armor	blunt 7 pierce 6 lacer 7 fire 6 cold 6 poison 7 shock 1 beam 1														
mercury_boots_1		Mercury	1	85	1.25	1	Boots	LightArmor	Quasi	81	0	false	mercury_cloth	blunt 1 pierce 3 lacer 2 fire 3 cold 2 poison 1 shock 1 beam 3														
mercury_medium_boots_1		Mercury	3	370	3	1	Boots	MediumArmor	Quasi	104	0	false	mercury_armor	blunt 3 pierce 6 lacer 3 fire 6 cold 1 poison 1 shock 1 beam 6														
anc_boots_1		AnCom	1	30	1.25	1	Boots	HardCloth	Default	82	0	false	cloth	blunt 3 pierce 3 lacer 2 fire 2 cold 1 poison 3 shock 1 beam 1														
anc_agent_boots_1		AnCom	4	500	1.25	1	Boots	LightArmor	Default	84	0	false	kevlar_armor	blunt 2 pierce 3 lacer 2 fire 1 cold 3 poison 3 shock 1 beam 1														
anc_medium_boots_1		AnCom	7	800	3	1	Boots	MediumArmor	Default	111	0	false	aram_armor	blunt 6 pierce 6 lacer 3 fire 1 cold 1 poison 6 shock 1 beam 3														
anc_medium_boots_2		AnCom	4	780	7.5	1	Boots	MediumArmor	Default	124	0	false	chobham_shell	blunt 6 pierce 7 lacer 7 fire 7 cold 6 poison 6 shock 1 beam 1														
sbn_boots_1		SBN	2	145	1.25	1	Boots	HardCloth	Default	81	0	false	plastic_workwear	blunt 2 pierce 1 lacer 3 fire 1 cold 1 poison 3 shock 2 beam 3														
sbn_light_boots_1		SBN	8	1200	3	1	Boots	LightArmor	Default	104	0	false	aram_armor	blunt 6 pierce 6 lacer 3 fire 3 cold 2 poison 1 shock 1 beam 6														
sbn_medium_boots_1		SBN	4	600	7.5	1	Boots	MediumArmor	Default	130	0	false	kevlar_armor	blunt 6 pierce 7 lacer 7 fire 6 cold 7 poison 1 shock 1 beam 6														
sbn_heavy_boots_1		SBN	7	1100	7.5	1	Boots	HeavyArmor	Default	130	0	false	ceramite_shell	blunt 6 pierce 6 lacer 7 fire 7 cold 6 poison 1 shock 1 beam 7														
rwa_boots_1		RealWare SheduThousand	1	30	1.25	1	Boots	HardCloth	Default	79	0	false	cloth	blunt 3 pierce 1 lacer 2 fire 3 cold 3 poison 1 shock 2 beam 1														
rwa_light_boots_1		RealWare SheduThousand	4	470	3	1	Boots	LightArmor	Default	104	0	false	kevlar_armor	blunt 6 pierce 6 lacer 3 fire 6 cold 3 poison 2 shock 1 beam 1														
rwa_heavy_boots_1		RealWare SheduThousand	8	1800	7.5	1	Boots	HeavyArmor	Default	130	0	false	spacesuit	blunt 6 pierce 6 lacer 7 fire 7 cold 6 poison 7 shock 1 beam 1														
rwa_power_boots_1		RealWare SheduThousand	10	2600	7.5	1	Boots	PowerArmor	Default	130	0	false	chobham_shell	blunt 6 pierce 6 lacer 7 fire 7 cold 6 poison 1 shock 1 beam 7														
ddr_chem_boots_1		DaydreamChems Science	2	300	3	1	Boots	HardCloth	Default	106	0	false	comp_workwear	blunt 1 pierce 3 lacer 6 fire 1 cold 1 poison 6 shock 6 beam 3														
ddr_power_boots_1		DaydreamChems	8	1900	7.5	1	Boots	PowerArmor	Default	124	0	false	chobham_shell	blunt 6 pierce 7 lacer 7 fire 7 cold 6 poison 6 shock 1 beam 1														
sun_power_boots_1		Sunlight	9	1500	7.5	1	Boots	PowerArmor	Default	130	0	false	ceramite_shell	blunt 6 pierce 6 lacer 7 fire 7 cold 6 poison 1 shock 1 beam 7														
fra_heavy_boots_1		FrancheComte	4	800	7.5	1	Boots	HeavyArmor	Default	124	0	false	ceramite_shell	blunt 7 pierce 6 lacer 7 fire 6 cold 6 poison 1 shock 7 beam 1														
dil_light_boots_1		Dilthey	6	1000	1.25	1	Boots	LightArmor	Default	79	0	false	kevlar_armor	blunt 3 pierce 3 lacer 2 fire 1 cold 3 poison 1 shock 2 beam 1														
chu_manager_boots_1		ChurchRevelation	2	80	3	1	Boots	Cloth	Default	101	0	false	workwear	blunt 6 pierce 3 lacer 6 fire 2 cold 6 poison 1 shock 1 beam 3														
chu_power_boots_1		ChurchRevelation	8	1400	7.5	1	Boots	PowerArmor	Default	130	0	false	ceramite_shell	blunt 6 pierce 6 lacer 7 fire 7 cold 6 poison 1 shock 1 beam 7														
moon_medium_boots_1		Moon	1	350	7.5	1	Boots	MediumArmor	Quasi	124	0	false	moon_armor	blunt 7 pierce 7 lacer 6 fire 7 cold 6 poison 1 shock 6 beam 1														
moon_heavy_boots_1		Moon	5	700	7.5	1	Boots	HeavyArmor	Quasi	130	0	false	moon_armor	blunt 7 pierce 7 lacer 7 fire 6 cold 6 poison 1 shock 6 beam 1														
spider_light_boots_1		Tezctlan XiomaraMasks	1	190	3	1	Boots	LightArmor	Quasi	110	0	false	spider_armor	blunt 6 pierce 3 lacer 3 fire 1 cold 1 poison 6 shock 1 beam 6														
police_boots_2		Police FrancheComte	1	65	1.25	1	Boots	HardCloth	Default	83	0	false	armored_workwear	blunt 2 pierce 3 lacer 2 fire 1 cold 3 poison 1 shock 3 beam 1														
#end																												
																												
#consumables																												
Id		Categories	TechLevel	Price	Weight	InventoryWidthSize	ItemClass	GarbageItemId	MaxStack	MaxUsage	UsageCost	StarvationValue	HealthValue	HealDuration	MaxHealthValue	QmorphosValue	PainValue	PainDuration	FixAllWoundsChance	HealAllWoundsChance	FixWeights	Buffs	EffectChance	EffectProgression				
soda_can_1		Common Worker Miner Military Police Medical Science CResistance UnchainedBelt SheduThousand	1	1	0.3	1	Drink	tin	5	10	10	300	0	0	0	0	0	0	0	0								
soda_can_2		Common Worker Miner Military Police Medical Science CResistance UnchainedBelt SheduThousand	1	1	0.3	1	Drink	tin	5	10	10	300	0	0	0	0	0	0	0	0								
juice_pack_1		Common Worker Miner Military Police Medical Science CResistance UnchainedBelt SheduThousand	1	1	0.3	1	Drink	plastic	5	10	10	350	1	5	0	0	0	0	0	0								
juice_pack_2		Common Worker Miner Military Police Medical Science CResistance UnchainedBelt SheduThousand	1	1	0.3	1	Drink	plastic	5	10	10	350	1	5	0	0	0	0	0	0								
water_bottle_1		Common Worker Miner Military Police Medical Science Prison CResistance UnchainedBelt SheduThousand	1	1	0.5	1	Drink	plastic	5	10	10	0	2	5	0	0	0	0	0	0								
energy_can_1		Common Worker Miner Military Police Medical Science UnchainedBelt SheduThousand	1	1	0.3	1	Drink	tin	5	10	10	400	0	0	0	0	0	0	0	0								
soup_can_1		Tezctlan XiomaraMasks	1	2	1	1	Drink	tin	5	10	10	600	0	0	0	0	0	0	0	0								
rotten_soup_can_1		Tezctlan XiomaraMasks	1	2	1	1	Drink	tin	5	10	10	600	-5	0	0	0	0	0	0	0			poisonEffect 0.2					
oil_bottle_1		Common Managment	1	40	0.4	1	Drink	glassBottle	10	10	10	500	0	0	5	0	0	0	0	0								
beer_can_1		Common Worker Miner Police Medical Science UnchainedBelt SheduThousand	1	40	0.5	1	Alcohol	tin	5	10	10	400	0	0	0	-25	0	0	0	0			alcoholAddiction 0.05					
vodka_bottle_1		Common Managment Worker Miner Military Police Medical Science UnchainedBelt SheduThousand	1	100	1	1	Alcohol	glassBottle	2	10	10	700	0	0	0	-100	0	0	0	0			alcoholAddiction 0.15	beamEffect -20				
wiskey_bottle_1		Common Managment Medical Science UnchainedBelt SheduThousand	1	150	1	1	Alcohol	glassBottle	2	10	10	800	0	0	0	-100	0	0	0	0			alcoholAddiction 0.1	beamEffect -20				
armagnac_bottle_1		Common Managment Medical Science UnchainedBelt SheduThousand	1	200	1	1	Alcohol	glassBottle	2	10	10	900	0	0	0	-100	0	0	0	0			alcoholAddiction 0.1	beamEffect -30				
human_meat		Common Possesed Medical Tezctlan XiomaraMasks Moon Mercury Ron Cattaram Scrivnus CResistance UnchainedBelt SheduThousand	1	1	1	1	Food	human_rib	5	10	10	400	-5	2	0	100	0	0	0	0		cannibalism 1	infectionEffect 0.2					
rotten_human_meat		Common Possesed Medical Tezctlan XiomaraMasks Moon Mercury Ron Cattaram Scrivnus UnchainedBelt SheduThousand	1	1	1.2	1	Food	human_rib	5	10	10	200	-25	0	0	0	2	5	0	0		cannibalism 1	infectionEffect 0.2					
roasted_human_meat		Common Possesed Medical Tezctlan XiomaraMasks Moon Mercury Ron Cattaram Scrivnus UnchainedBelt SheduThousand	1	1	1	1	Food	human_rib	5	10	10	500	0	0	0	100	0	0	0	0		cannibalism 1						
spider_meat		Tezctlan XiomaraMasks	1	1	1	1	Food		5	10	10	400	0	0	0	100	0	0	0	0			poisonEffect 0.2					
rotten_spider_meat		Tezctlan XiomaraMasks	1	1	1	1	Food		5	10	10	200	-25	0	0	100	0	0	0	0			poisonEffect 0.2					
roasted_spider_meat		Tezctlan XiomaraMasks	1	1	1	1	Food		5	10	10	400	0	0	0	100	0	0	0	0			poisonEffect 0.05					
canned_food_1		Common Worker Miner Military Police Medical Science CResistance UnchainedBelt SheduThousand	1	20	0.6	1	Food	tin	2	10	10	1200	0	0	0	0	0	0	0	0								
canned_food_2		Common Worker Miner Military Police Medical Science CResistance UnchainedBelt SheduThousand	1	20	0.4	1	Food	tin	2	10	10	600	0	0	0	0	0	0	0	0								
canned_food_3		Common Worker Miner Military Police Medical Science CResistance UnchainedBelt SheduThousand	1	20	0.4	1	Food	tin	2	10	10	600	0	0	0	0	0	0	0	0								
chocolate_pack_1		Common Worker Miner Military Police Medical Science Prison UnchainedBelt SheduThousand	1	1	0.08	1	Food	plastic	10	10	10	150	0	0	0	0	0	0	0	0								
mre_pack_1		Common Military Police CResistance SheduThousand	3	200	0.6	1	Food	plastic	2	30	10	1400	0	0	0	0	0	0	0	0								
ration_pack_1		Common Worker Miner Military Police Medical Science CResistance UnchainedBelt SheduThousand	1	4	0.28	1	Food	plastic	5	10	10	450	0	0	0	0	0	0	0	0								
ration_pack_2		Common Worker Miner Military Police Medical Science CResistance UnchainedBelt SheduThousand	1	4	0.24	1	Food	plastic	5	10	10	450	0	0	0	0	0	0	0	0								
chips_pack_1		Common Worker Miner Military Police Medical Science UnchainedBelt	1	4	0.24	1	Food	plastic	5	10	10	300	0	0	0	0	0	0	0	0								
chips_pack_2		Common Worker Miner Military Police Medical Science UnchainedBelt	1	4	0.24	1	Food	plastic	5	10	10	300	0	0	0	0	0	0	0	0								
burger_pack_1		Common Worker Miner Military Police Medical Science UnchainedBelt SheduThousand	1	5	0.34	1	Food	plastic	5	10	10	500	0	0	0	0	0	0	0	0								
rotten_burger_pack_1		Common Possesed UnchainedBelt SheduThousand	1	5	0.34	1	Food	plastic	5	10	10	250	-15	0	0	0	0	0	0	0			poisonEffect 0.2					
burger_pack_2		Common Worker Miner Military Police Medical Science UnchainedBelt SheduThousand	1	5	0.24	1	Food	plastic	5	10	10	450	0	0	0	0	0	0	0	0								
rotten_burger_pack_2		Common Possesed UnchainedBelt SheduThousand	1	5	0.24	1	Food	plastic	5	10	10	200	-15	0	0	0	0	0	0	0			poisonEffect 0.2					
ration_pack_3		Common Worker Miner Military Police Medical Science Prison CResistance UnchainedBelt SheduThousand	1	2	0.2	1	Food	plastic	5	10	10	350	0	0	0	0	0	0	0	0								
ration_pack_4		Common Worker Miner Military Police Medical Science Prison CResistance UnchainedBelt SheduThousand	1	2	0.2	1	Food	plastic	5	10	10	400	0	0	0	0	0	0	0	0								
candy_1		Common Managment Prison UnchainedBelt	1	100	0.01	1	Food	plastic	10	10	10	100	0	0	0	0	0	0	0	0								
human_organ_1		Tezctlan XiomaraMasks SheduThousand Possesed	1	40	1	1	Food		5	10	10	300	-5	1	0	100	0	0	0	0		cannibalism 1	infectionEffect 0.2					
roasted_human_skin		Common Possesed Prison CResistance UnchainedBelt SheduThousand	1	1	1	1	Food		5	10	10	500	0	0	0	100	0	0	0	0		cannibalism 1						
rotten_human_skin		Common Possesed Prison UnchainedBelt SheduThousand	1	1	1	1	Food		5	10	10	500	-25	0	0	100	0	0	0	0		cannibalism 1	poisonEffect 0.2					
luxury_canned_food_1		Managment	1	120	0.4	1	Food	tin	5	10	10	500	0	0	5	0	0	0	0	0								
luxury_ration_pack_1		Managment	1	120	0.4	1	Food	plastic	5	10	10	500	0	0	5	0	0	0	0	0								
